loan_id,origination_date,original_balance,loan_term_months,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,property_type,occupancy_type
4418,2020-03,129049.42760719926,240,3.155182928664724,600-650,LTV_70-80,DTI_36-50,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4419,2020-03,488406.5873726077,240,6.246244647661403,650-700,LTV_60-70,DTI_0-36,IL,PURCHASE,MULTI_FAMILY,PRIMARY
4420,2020-03,365046.3287361565,360,3.8845612265342218,0-600,LTV_0-60,DTI_63+,GA,PURCHASE,MULTI_FAMILY,SECOND_HOME
4421,2020-03,273785.08071858576,240,3.156489434492331,600-650,LTV_80-90,DTI_0-36,IL,REFINANCE,SINGLE_FAMILY,PRIMARY
4422,2020-03,148747.1255357986,180,6.779240599987756,750+,LTV_0-60,DTI_50-63,FL,PURCHASE,SINGLE_FAMILY,INVESTMENT
4423,2020-03,111449.95086877487,180,2.556537963889514,0-600,LTV_70-80,DTI_0-36,NC,PURCHASE,CONDO,SECOND_HOME
4424,2020-03,235582.7620278382,360,2.7973036453530953,650-700,LTV_60-70,DTI_63+,FL,PURCHASE,SINGLE_FAMILY,INVESTMENT
4425,2020-03,402880.1914440899,360,6.902744068274807,650-700,LTV_90-100,DTI_36-50,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
4426,2020-03,409370.3194669082,240,3.5915028792213324,650-700,LTV_90-100,DTI_50-63,CA,REFINANCE,MULTI_FAMILY,SECOND_HOME
4427,2020-03,132791.64921943826,240,3.2774041893545585,700-750,LTV_60-70,DTI_63+,IL,REFINANCE,CONDO,PRIMARY
4428,2020-03,298156.2565270652,360,6.408296262298885,650-700,LTV_60-70,DTI_0-36,OH,PURCHASE,SINGLE_FAMILY,INVESTMENT
4429,2020-03,491915.9619918296,360,3.2887305027119975,600-650,LTV_60-70,DTI_36-50,NY,PURCHASE,MULTI_FAMILY,PRIMARY
4430,2020-03,265336.70621031977,360,5.97850450388717,600-650,LTV_60-70,DTI_50-63,FL,PURCHASE,CONDO,INVESTMENT
4431,2020-03,286756.8779071921,180,5.278837235809291,750+,LTV_90-100,DTI_50-63,FL,PURCHASE,MULTI_FAMILY,PRIMARY
4432,2020-03,150682.8452994939,240,5.496197685006084,700-750,LTV_0-60,DTI_63+,NY,PURCHASE,SINGLE_FAMILY,PRIMARY
4433,2020-03,297195.22556037595,180,6.182926097743194,650-700,LTV_70-80,DTI_36-50,FL,PURCHASE,CONDO,PRIMARY
4434,2020-03,324877.38777978974,360,6.216193749618311,700-750,LTV_80-90,DTI_50-63,MI,REFINANCE,SINGLE_FAMILY,INVESTMENT
4435,2020-03,202780.60973067454,360,6.0997046555996235,0-600,LTV_60-70,DTI_63+,MI,REFINANCE,MULTI_FAMILY,SECOND_HOME
4436,2020-03,351312.4610284307,180,2.964099116778924,750+,LTV_0-60,DTI_0-36,CA,PURCHASE,CONDO,SECOND_HOME
4437,2020-03,154514.42211084286,240,3.8740881633043793,600-650,LTV_0-60,DTI_50-63,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4438,2020-03,367307.1726893053,240,2.6336934300913124,750+,LTV_90-100,DTI_63+,GA,REFINANCE,SINGLE_FAMILY,PRIMARY
4439,2020-03,443728.6735494012,360,7.221209598169689,750+,LTV_0-60,DTI_50-63,GA,REFINANCE,SINGLE_FAMILY,INVESTMENT
4440,2020-03,373161.3609656633,240,2.5435880536716047,700-750,LTV_80-90,DTI_50-63,MI,REFINANCE,MULTI_FAMILY,PRIMARY
4441,2020-03,172502.16945844638,180,2.6660529594320312,700-750,LTV_70-80,DTI_0-36,MI,PURCHASE,CONDO,PRIMARY
4442,2020-03,165167.19565963926,240,7.105332667525034,0-600,LTV_70-80,DTI_50-63,NY,REFINANCE,CONDO,SECOND_HOME
4443,2020-03,245331.45858788776,240,7.0212713244577865,600-650,LTV_70-80,DTI_63+,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
4444,2020-03,231589.440495654,240,4.204739480680306,600-650,LTV_80-90,DTI_50-63,MI,PURCHASE,CONDO,PRIMARY
4445,2020-03,139585.85468548074,360,6.536489351679833,0-600,LTV_90-100,DTI_50-63,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4446,2020-03,338934.1143043427,360,7.305865308541872,700-750,LTV_70-80,DTI_63+,FL,REFINANCE,CONDO,INVESTMENT
4447,2020-03,132415.42824611324,360,5.4837937796616885,600-650,LTV_80-90,DTI_63+,IL,PURCHASE,MULTI_FAMILY,INVESTMENT
4448,2020-03,246700.53586314124,360,6.854902801104138,0-600,LTV_70-80,DTI_0-36,OH,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4449,2020-03,453433.3094508085,180,7.032562835984744,0-600,LTV_0-60,DTI_36-50,NC,PURCHASE,CONDO,SECOND_HOME
4450,2020-03,374981.6761189071,180,6.21229381579251,650-700,LTV_60-70,DTI_50-63,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
4451,2020-03,475429.7507082986,240,6.946205578500243,700-750,LTV_90-100,DTI_36-50,CA,PURCHASE,CONDO,INVESTMENT
4452,2020-03,270358.8696776882,360,7.10939844022483,750+,LTV_0-60,DTI_36-50,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4453,2020-03,161344.45884398354,240,2.972674336583391,650-700,LTV_90-100,DTI_63+,TX,REFINANCE,MULTI_FAMILY,PRIMARY
4454,2020-03,138310.79916486045,360,6.864189108073877,750+,LTV_80-90,DTI_36-50,GA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4455,2020-03,410076.3011103937,240,2.749186277362321,650-700,LTV_60-70,DTI_63+,FL,PURCHASE,SINGLE_FAMILY,PRIMARY
4456,2020-03,128748.54508892927,180,7.1403544031402,750+,LTV_70-80,DTI_50-63,CA,PURCHASE,CONDO,PRIMARY
4457,2020-03,217332.5459921845,360,6.422926957008075,600-650,LTV_90-100,DTI_50-63,GA,REFINANCE,MULTI_FAMILY,SECOND_HOME
4458,2020-03,159731.55099883548,180,5.213361491012405,600-650,LTV_90-100,DTI_0-36,OH,PURCHASE,CONDO,PRIMARY
4459,2020-03,473550.2956212784,360,6.466606804980808,650-700,LTV_80-90,DTI_0-36,FL,PURCHASE,CONDO,PRIMARY
4460,2020-03,219980.74536235564,240,3.276794447625824,600-650,LTV_60-70,DTI_36-50,MI,PURCHASE,MULTI_FAMILY,PRIMARY
4461,2020-03,419440.52272697625,360,3.0328833192275106,0-600,LTV_80-90,DTI_36-50,IL,REFINANCE,CONDO,PRIMARY
4462,2020-03,352514.3967733259,240,3.58396212189243,600-650,LTV_0-60,DTI_50-63,PA,PURCHASE,MULTI_FAMILY,PRIMARY
4463,2020-03,385435.9531672863,180,2.5259812674423863,0-600,LTV_70-80,DTI_63+,OH,PURCHASE,CONDO,SECOND_HOME
4464,2020-03,425986.25822104793,240,6.491168431649822,700-750,LTV_80-90,DTI_50-63,GA,REFINANCE,CONDO,INVESTMENT
4465,2020-03,410676.7352468315,240,6.70950709337136,750+,LTV_90-100,DTI_36-50,GA,PURCHASE,SINGLE_FAMILY,PRIMARY
4466,2020-03,130333.36023044235,180,4.693397908491331,750+,LTV_80-90,DTI_0-36,FL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4467,2020-03,202568.04475069995,240,4.907541042726873,700-750,LTV_90-100,DTI_36-50,IL,REFINANCE,MULTI_FAMILY,INVESTMENT
4468,2020-03,462994.35073456296,240,4.00671658546449,650-700,LTV_60-70,DTI_63+,PA,PURCHASE,CONDO,PRIMARY
4469,2020-03,418270.8676434321,360,4.375033764236818,750+,LTV_60-70,DTI_36-50,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
4470,2020-03,126128.30440956989,360,4.308480427818578,600-650,LTV_0-60,DTI_50-63,CA,PURCHASE,MULTI_FAMILY,PRIMARY
4471,2020-03,438282.625002968,180,2.8311064555638445,600-650,LTV_70-80,DTI_0-36,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
4472,2020-03,419080.99096729024,240,3.683764633250167,750+,LTV_80-90,DTI_36-50,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
4473,2020-03,459247.53292085655,240,5.476258448013411,650-700,LTV_80-90,DTI_0-36,PA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4474,2020-03,359508.7422340334,360,6.515071762409591,750+,LTV_0-60,DTI_36-50,TX,REFINANCE,SINGLE_FAMILY,INVESTMENT
4475,2020-03,299539.99671768595,180,6.435166127087621,750+,LTV_60-70,DTI_0-36,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
4476,2020-03,149232.22694779685,240,3.9699458007134774,750+,LTV_90-100,DTI_0-36,MI,REFINANCE,SINGLE_FAMILY,PRIMARY
4477,2020-03,218991.42593962932,180,5.546607960234737,0-600,LTV_80-90,DTI_36-50,IL,PURCHASE,SINGLE_FAMILY,INVESTMENT
4478,2020-03,345407.86946606706,240,4.613468994508089,650-700,LTV_70-80,DTI_0-36,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
4479,2020-03,118179.34553528868,180,6.522114666904041,650-700,LTV_60-70,DTI_50-63,IL,REFINANCE,CONDO,SECOND_HOME
4480,2020-03,477911.7790359438,180,3.689658121377387,700-750,LTV_70-80,DTI_50-63,IL,PURCHASE,MULTI_FAMILY,SECOND_HOME
4481,2020-03,156688.2304098435,180,3.4498542735905655,0-600,LTV_0-60,DTI_0-36,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4482,2020-03,199670.5976014538,240,3.691995063474231,600-650,LTV_80-90,DTI_36-50,GA,PURCHASE,SINGLE_FAMILY,INVESTMENT
4483,2020-03,380594.2997986847,180,5.753403850919408,600-650,LTV_70-80,DTI_63+,FL,PURCHASE,CONDO,INVESTMENT
4484,2020-03,218381.95211004704,180,6.773361806133044,600-650,LTV_70-80,DTI_63+,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
4485,2020-03,392305.1612874875,360,2.654449874230673,0-600,LTV_0-60,DTI_50-63,NY,PURCHASE,MULTI_FAMILY,SECOND_HOME
4486,2020-03,359938.2423616621,180,5.990797354896806,650-700,LTV_70-80,DTI_50-63,NC,REFINANCE,CONDO,PRIMARY
4487,2020-03,391382.2385421863,180,5.113806358482809,750+,LTV_80-90,DTI_50-63,NC,PURCHASE,MULTI_FAMILY,PRIMARY
4488,2020-03,241556.6912970261,240,6.378112988204824,600-650,LTV_90-100,DTI_63+,FL,REFINANCE,MULTI_FAMILY,INVESTMENT
4489,2020-03,376711.8816724781,180,6.852709713161059,650-700,LTV_60-70,DTI_50-63,MI,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4490,2020-03,445835.68421011994,360,4.950157536001624,600-650,LTV_70-80,DTI_50-63,FL,PURCHASE,SINGLE_FAMILY,INVESTMENT
4491,2020-03,169155.9810869057,240,7.188124050037551,650-700,LTV_90-100,DTI_50-63,GA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4492,2020-03,155562.04249671602,240,4.798476063196809,750+,LTV_80-90,DTI_36-50,PA,PURCHASE,SINGLE_FAMILY,PRIMARY
4493,2020-03,356785.98460093094,180,4.280098413929636,650-700,LTV_80-90,DTI_36-50,FL,PURCHASE,CONDO,PRIMARY
4494,2020-03,237382.12096946957,180,3.8331203178503443,0-600,LTV_80-90,DTI_36-50,TX,REFINANCE,MULTI_FAMILY,INVESTMENT
4495,2020-03,382574.43809585046,360,4.811634958739285,700-750,LTV_70-80,DTI_63+,PA,REFINANCE,MULTI_FAMILY,INVESTMENT
4496,2020-03,229226.30922864124,360,4.5487475275271,750+,LTV_0-60,DTI_0-36,TX,REFINANCE,MULTI_FAMILY,PRIMARY
4497,2020-03,101915.10115615689,180,4.194587810883304,700-750,LTV_80-90,DTI_63+,NY,REFINANCE,CONDO,PRIMARY
4498,2020-03,262320.4829883303,360,3.3599418537283716,650-700,LTV_60-70,DTI_36-50,NY,REFINANCE,MULTI_FAMILY,PRIMARY
4499,2020-03,496344.25530306,180,5.670941397339182,0-600,LTV_60-70,DTI_36-50,IL,REFINANCE,CONDO,SECOND_HOME
4500,2020-03,363344.14434812433,180,5.719354794685186,650-700,LTV_70-80,DTI_0-36,TX,REFINANCE,CONDO,INVESTMENT
4501,2020-03,300944.8924623615,360,6.600444794863905,0-600,LTV_60-70,DTI_36-50,FL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4502,2020-03,436236.92079759715,360,3.8912461988707414,600-650,LTV_60-70,DTI_63+,GA,REFINANCE,SINGLE_FAMILY,INVESTMENT
4503,2020-03,107671.50246877653,360,4.699333104107187,750+,LTV_70-80,DTI_36-50,GA,PURCHASE,CONDO,SECOND_HOME
4504,2020-03,139164.47973250953,180,4.523206758465575,600-650,LTV_60-70,DTI_50-63,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4505,2020-03,499495.1633685896,240,2.7199635636615556,700-750,LTV_70-80,DTI_50-63,PA,PURCHASE,MULTI_FAMILY,SECOND_HOME
4506,2020-03,168010.58867888607,240,4.839545593204811,650-700,LTV_60-70,DTI_63+,FL,PURCHASE,CONDO,SECOND_HOME
4507,2020-03,133076.58298128063,360,4.709677768621837,600-650,LTV_80-90,DTI_63+,GA,PURCHASE,MULTI_FAMILY,INVESTMENT
4508,2020-03,201683.96303839557,240,4.967339896021068,0-600,LTV_70-80,DTI_63+,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
4509,2020-03,373512.91855938203,180,4.316052455336973,650-700,LTV_0-60,DTI_0-36,TX,REFINANCE,MULTI_FAMILY,SECOND_HOME
4510,2020-03,269193.9945061367,240,2.942446419296414,700-750,LTV_80-90,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4511,2020-03,209270.56037453195,240,2.968899630203282,650-700,LTV_0-60,DTI_50-63,PA,REFINANCE,CONDO,SECOND_HOME
4512,2020-03,387533.008528513,360,3.309975422459526,0-600,LTV_60-70,DTI_63+,MI,PURCHASE,CONDO,SECOND_HOME
4513,2020-03,373966.86443059164,240,5.579796510094267,0-600,LTV_60-70,DTI_36-50,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
4514,2020-03,238081.74007476054,180,2.62048367502941,0-600,LTV_60-70,DTI_63+,OH,REFINANCE,CONDO,SECOND_HOME
4515,2020-03,259153.23350037297,240,4.189151862485119,0-600,LTV_70-80,DTI_63+,IL,PURCHASE,CONDO,INVESTMENT
4516,2020-03,325104.9669540277,240,2.7861619103921385,750+,LTV_90-100,DTI_0-36,IL,REFINANCE,CONDO,SECOND_HOME
4517,2020-03,444168.75321478554,360,6.178572019147605,700-750,LTV_90-100,DTI_63+,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
4518,2020-03,127982.20245808025,240,4.346270588329689,600-650,LTV_70-80,DTI_36-50,FL,PURCHASE,MULTI_FAMILY,SECOND_HOME
4519,2020-03,332038.9235946049,360,4.7933233913364885,750+,LTV_80-90,DTI_36-50,GA,REFINANCE,CONDO,PRIMARY
4520,2020-03,375756.3467201563,360,6.479180848225031,750+,LTV_90-100,DTI_50-63,TX,REFINANCE,MULTI_FAMILY,PRIMARY
4521,2020-03,342865.5837736945,360,4.352220762689578,750+,LTV_0-60,DTI_0-36,IL,REFINANCE,SINGLE_FAMILY,PRIMARY
4522,2020-03,138324.01550279077,240,7.227964284258428,700-750,LTV_90-100,DTI_0-36,TX,REFINANCE,CONDO,PRIMARY
4523,2020-03,369636.6132631696,240,6.200081541131924,650-700,LTV_0-60,DTI_50-63,PA,REFINANCE,SINGLE_FAMILY,PRIMARY
4524,2020-03,262018.24649449237,240,4.8237615470301085,750+,LTV_70-80,DTI_0-36,TX,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4525,2020-03,488592.91986749286,180,4.103586142965574,600-650,LTV_60-70,DTI_36-50,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4526,2020-03,385318.8553779154,360,6.541189113322224,600-650,LTV_60-70,DTI_36-50,IL,REFINANCE,CONDO,PRIMARY
4527,2020-03,232737.810284184,360,3.2428170139310186,650-700,LTV_90-100,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
4528,2020-03,242366.27563524657,360,3.7792132346503142,650-700,LTV_0-60,DTI_0-36,GA,REFINANCE,CONDO,INVESTMENT
4529,2020-03,490633.66109815665,360,5.768502062243222,750+,LTV_0-60,DTI_50-63,TX,PURCHASE,MULTI_FAMILY,PRIMARY
4530,2020-03,230798.84732552525,360,6.0459092001336,750+,LTV_90-100,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,PRIMARY
4531,2020-03,216732.9001603763,360,2.778503554316043,600-650,LTV_0-60,DTI_63+,GA,PURCHASE,MULTI_FAMILY,PRIMARY
4532,2020-03,149768.31549970448,360,3.916880335717458,600-650,LTV_60-70,DTI_63+,PA,REFINANCE,MULTI_FAMILY,PRIMARY
4533,2020-03,450469.28897868766,180,7.222146189636124,600-650,LTV_80-90,DTI_0-36,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4534,2020-03,466581.5980494844,240,6.1545485702172185,0-600,LTV_80-90,DTI_0-36,NC,PURCHASE,SINGLE_FAMILY,INVESTMENT
4535,2020-03,225772.4979894212,240,5.468453864932355,650-700,LTV_0-60,DTI_63+,CA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4536,2020-03,486299.1782396748,240,5.837071879007991,0-600,LTV_0-60,DTI_0-36,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4537,2020-03,484644.5474438292,240,5.130594048069716,650-700,LTV_70-80,DTI_63+,PA,PURCHASE,SINGLE_FAMILY,PRIMARY
4538,2020-03,494471.1959967162,180,5.393545772838028,600-650,LTV_60-70,DTI_50-63,NY,REFINANCE,SINGLE_FAMILY,PRIMARY
4539,2020-03,344732.9551599674,360,4.837499447387751,0-600,LTV_60-70,DTI_0-36,TX,REFINANCE,SINGLE_FAMILY,PRIMARY
4540,2020-03,216404.32573235477,360,7.473672194785797,700-750,LTV_0-60,DTI_0-36,NC,REFINANCE,CONDO,PRIMARY
4541,2020-03,198420.66631857786,180,2.6012373519516965,600-650,LTV_60-70,DTI_0-36,FL,REFINANCE,CONDO,INVESTMENT
4542,2020-03,355037.8336380259,360,2.929687740678414,0-600,LTV_70-80,DTI_36-50,TX,REFINANCE,SINGLE_FAMILY,PRIMARY
4543,2020-03,393495.5037047027,180,4.41459223445367,600-650,LTV_70-80,DTI_50-63,NY,PURCHASE,SINGLE_FAMILY,PRIMARY
4544,2020-03,172122.86842913635,180,6.777705357833123,650-700,LTV_90-100,DTI_63+,IL,PURCHASE,CONDO,PRIMARY
4545,2020-03,234889.74609883074,360,7.482613055374886,700-750,LTV_90-100,DTI_50-63,FL,PURCHASE,CONDO,PRIMARY
4546,2020-03,378102.63684601133,180,3.4021526075348705,0-600,LTV_90-100,DTI_63+,GA,PURCHASE,SINGLE_FAMILY,INVESTMENT
4547,2020-03,176403.6006599578,360,6.23171622554092,600-650,LTV_70-80,DTI_36-50,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
4548,2020-03,142395.47309266462,240,4.415303825996004,0-600,LTV_80-90,DTI_0-36,NC,REFINANCE,CONDO,INVESTMENT
4549,2020-03,162785.7909725794,360,7.0065985298446805,750+,LTV_60-70,DTI_36-50,OH,PURCHASE,CONDO,INVESTMENT
4550,2020-03,244893.05716494276,360,3.30591404588501,700-750,LTV_80-90,DTI_0-36,PA,PURCHASE,SINGLE_FAMILY,PRIMARY
4551,2020-03,313894.74598256184,360,5.518289476886596,650-700,LTV_60-70,DTI_36-50,MI,REFINANCE,SINGLE_FAMILY,INVESTMENT
4552,2020-03,154382.79737091198,180,7.4629350974727435,700-750,LTV_0-60,DTI_0-36,GA,REFINANCE,CONDO,INVESTMENT
4553,2020-03,101962.96728442848,180,3.8177864541999056,700-750,LTV_70-80,DTI_36-50,NC,REFINANCE,SINGLE_FAMILY,PRIMARY
4554,2020-03,202264.70876779698,240,3.812282615298571,650-700,LTV_70-80,DTI_50-63,NC,PURCHASE,CONDO,SECOND_HOME
4555,2020-03,458329.8773982826,180,3.689178058780901,600-650,LTV_90-100,DTI_0-36,CA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4556,2020-03,492880.2980640047,240,3.3493310908465865,600-650,LTV_0-60,DTI_36-50,IL,PURCHASE,MULTI_FAMILY,PRIMARY
4557,2020-03,366906.7576099883,240,4.192462493241399,650-700,LTV_90-100,DTI_50-63,NC,PURCHASE,CONDO,SECOND_HOME
4558,2020-03,465662.9715662533,180,6.647500664531881,650-700,LTV_70-80,DTI_0-36,GA,REFINANCE,CONDO,INVESTMENT
4559,2020-03,355557.2095010332,180,6.808623138834543,650-700,LTV_60-70,DTI_50-63,OH,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4560,2020-03,382596.78119254106,240,5.037978697183609,700-750,LTV_0-60,DTI_63+,PA,REFINANCE,SINGLE_FAMILY,INVESTMENT
4561,2020-03,315016.2402914017,240,2.9211671082620345,0-600,LTV_70-80,DTI_63+,CA,REFINANCE,CONDO,SECOND_HOME
4562,2020-03,127033.01582254429,360,4.554152128960194,700-750,LTV_80-90,DTI_50-63,IL,REFINANCE,MULTI_FAMILY,INVESTMENT
4563,2020-03,186842.7967909802,240,3.652561483378951,0-600,LTV_80-90,DTI_63+,OH,REFINANCE,SINGLE_FAMILY,PRIMARY
4564,2020-03,273484.80855854583,180,2.8771882736747316,700-750,LTV_0-60,DTI_63+,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
4565,2020-03,239772.07180859946,240,7.0404776865733805,600-650,LTV_0-60,DTI_63+,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
4566,2020-03,362854.85903115827,240,4.637628628371662,650-700,LTV_0-60,DTI_63+,IL,REFINANCE,MULTI_FAMILY,SECOND_HOME
4567,2020-03,280540.3758165856,360,6.162330108980921,650-700,LTV_0-60,DTI_50-63,CA,PURCHASE,SINGLE_FAMILY,PRIMARY
4568,2020-03,208192.06910945204,240,5.726885342641037,750+,LTV_70-80,DTI_36-50,PA,PURCHASE,CONDO,SECOND_HOME
4569,2020-03,333187.72822582745,180,4.570127613985258,650-700,LTV_70-80,DTI_63+,MI,PURCHASE,CONDO,INVESTMENT
4570,2020-03,133437.1863088137,360,7.331797350012262,750+,LTV_90-100,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,PRIMARY
4571,2020-03,171533.12943543645,360,7.235835369236858,0-600,LTV_90-100,DTI_50-63,FL,PURCHASE,SINGLE_FAMILY,INVESTMENT
4572,2020-03,216871.59834000736,180,4.277957602641095,650-700,LTV_0-60,DTI_36-50,OH,REFINANCE,SINGLE_FAMILY,INVESTMENT
4573,2020-03,459659.5618301191,360,6.07578559806442,750+,LTV_60-70,DTI_0-36,MI,PURCHASE,CONDO,PRIMARY
4574,2020-03,223779.00405481487,240,2.7525870843194893,650-700,LTV_90-100,DTI_63+,GA,REFINANCE,CONDO,INVESTMENT
4575,2020-04,199408.96820405754,180,3.1290969886685387,650-700,LTV_0-60,DTI_63+,OH,PURCHASE,MULTI_FAMILY,INVESTMENT
4576,2020-04,428202.0263187512,360,3.796545157094224,700-750,LTV_0-60,DTI_0-36,MI,PURCHASE,MULTI_FAMILY,INVESTMENT
4577,2020-04,429052.0914757306,180,3.4034548936432034,700-750,LTV_60-70,DTI_63+,PA,PURCHASE,MULTI_FAMILY,SECOND_HOME
4578,2020-04,162928.40753798926,180,4.75163021633722,600-650,LTV_90-100,DTI_63+,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
4579,2020-04,450400.12969115144,240,6.6793658900451005,650-700,LTV_90-100,DTI_63+,CA,PURCHASE,SINGLE_FAMILY,INVESTMENT
4580,2020-04,176748.64519617902,360,6.925851290390179,0-600,LTV_80-90,DTI_36-50,CA,REFINANCE,CONDO,SECOND_HOME
4581,2020-04,188511.55092492868,360,3.3288640532951757,0-600,LTV_90-100,DTI_50-63,CA,REFINANCE,MULTI_FAMILY,SECOND_HOME
4582,2020-04,427536.39646386803,240,5.413697492345644,750+,LTV_90-100,DTI_63+,GA,PURCHASE,SINGLE_FAMILY,INVESTMENT
4583,2020-04,444908.0091175749,180,6.7006239142880055,700-750,LTV_70-80,DTI_63+,NY,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4584,2020-04,103343.69326758539,240,6.1067352804135275,650-700,LTV_70-80,DTI_50-63,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4585,2020-04,471220.8633779979,180,2.9529219486046587,700-750,LTV_90-100,DTI_0-36,IL,REFINANCE,CONDO,SECOND_HOME
4586,2020-04,468423.35089816136,240,5.795483694511352,750+,LTV_90-100,DTI_0-36,CA,PURCHASE,MULTI_FAMILY,PRIMARY
4587,2020-04,215387.39805639154,240,4.7051862736422,0-600,LTV_80-90,DTI_0-36,NC,REFINANCE,CONDO,PRIMARY
4588,2020-04,327533.70103074296,360,5.1714096016699145,0-600,LTV_70-80,DTI_50-63,TX,PURCHASE,CONDO,SECOND_HOME
4589,2020-04,408692.37541945063,180,5.690023983526461,700-750,LTV_70-80,DTI_63+,FL,REFINANCE,CONDO,SECOND_HOME
4590,2020-04,490358.19169485307,180,3.968573820085072,750+,LTV_70-80,DTI_63+,TX,REFINANCE,MULTI_FAMILY,SECOND_HOME
4591,2020-04,292421.2262688469,360,4.705292067951133,600-650,LTV_60-70,DTI_50-63,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4592,2020-04,227859.8277373496,240,4.291381700719626,750+,LTV_90-100,DTI_50-63,GA,REFINANCE,CONDO,INVESTMENT
4593,2020-04,269691.5498274593,180,5.663064056026403,750+,LTV_90-100,DTI_63+,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4594,2020-04,279758.2009353261,240,3.4627709114346397,700-750,LTV_80-90,DTI_50-63,GA,REFINANCE,CONDO,SECOND_HOME
4595,2020-04,161985.0455686238,180,7.453679690828925,700-750,LTV_60-70,DTI_50-63,PA,REFINANCE,SINGLE_FAMILY,PRIMARY
4596,2020-04,396511.38927484455,180,3.2811398695605174,750+,LTV_80-90,DTI_0-36,IL,REFINANCE,CONDO,SECOND_HOME
4597,2020-04,481001.92975859286,240,3.169211820003261,0-600,LTV_60-70,DTI_36-50,FL,REFINANCE,CONDO,SECOND_HOME
4598,2020-04,479341.76658868825,240,7.059757238207504,600-650,LTV_0-60,DTI_50-63,OH,REFINANCE,CONDO,PRIMARY
4599,2020-04,262695.5052504632,180,6.779620765376823,650-700,LTV_0-60,DTI_50-63,FL,REFINANCE,SINGLE_FAMILY,INVESTMENT
4600,2020-04,202956.01631011307,360,4.654896156815296,600-650,LTV_70-80,DTI_63+,PA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
4601,2020-04,330273.76258506055,360,4.629702310248586,600-650,LTV_80-90,DTI_0-36,NC,PURCHASE,SINGLE_FAMILY,PRIMARY
4602,2020-04,234172.56496543283,240,4.20094557687698,700-750,LTV_80-90,DTI_36-50,MI,PURCHASE,MULTI_FAMILY,INVESTMENT
4603,2020-04,386499.2736490573,360,2.9963808508354823,700-750,LTV_60-70,DTI_63+,GA,PURCHASE,SINGLE_FAMILY,PRIMARY
4604,2020-04,452285.1482323872,240,5.158592966446691,700-750,LTV_80-90,DTI_0-36,NC,PURCHASE,CONDO,PRIMARY
4605,2020-04,158712.37883329287,240,5.431215886179338,750+,LTV_60-70,DTI_63+,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
4606,2020-04,149902.00435083115,180,2.6712671442307134,750+,LTV_80-90,DTI_63+,FL,PURCHASE,MULTI_FAMILY,PRIMARY
4607,2020-04,482303.7768958379,180,5.937969647665078,700-750,LTV_90-100,DTI_50-63,TX,REFINANCE,MULTI_FAMILY,INVESTMENT
